day,field,our_value,excel_cell,excel_value,drift,verdict
11,wind_promille,5.6761756937751136,C167,5.6761756937751136,0.0,EXACT
11,solar_promille,0.3476595603566194,D167,0.3476595603566194,0.0,EXACT
11,heizung_abwaerm_promille,2.619788814710338,E167,2.619788814710338,0.0,EXACT
11,verbrauch_promille,3.1956823957218736,F167,3.1956823957218736,0.0,EXACT
12,wind_promille,7.5140749017331725,C168,7.5140749017331725,0.0,EXACT
12,solar_promille,0.3518189471346511,D168,0.35181894713465117,1.5778329076180233e-16,PASS_COSMETIC
12,heizung_abwaerm_promille,2.6229859056378597,E168,2.6229859056378597,0.0,EXACT
12,verbrauch_promille,3.262816007705007,F168,3.262816007705007,0.0,EXACT
13,wind_promille,7.296936780484677,C169,7.296936780484677,0.0,EXACT
13,solar_promille,0.6586133244457331,D169,0.6586133244457331,0.0,EXACT
13,heizung_abwaerm_promille,2.6261829965653796,E169,2.6261829965653796,0.0,EXACT
13,verbrauch_promille,3.1691983133398147,F169,3.1691983133398147,0.0,EXACT
14,wind_promille,6.950561447868567,C170,6.950561447868567,0.0,EXACT
14,solar_promille,0.5547508567827589,D170,0.5547508567827589,0.0,EXACT
14,heizung_abwaerm_promille,2.629380087492901,E170,2.629380087492901,0.0,EXACT
14,verbrauch_promille,2.778004628131769,F170,2.778004628131769,0.0,EXACT
15,wind_promille,7.028727798416795,C171,7.028727798416795,0.0,EXACT
15,solar_promille,0.4473716932258448,D171,0.44737169322584486,1.2408284223569404e-16,PASS_COSMETIC
15,heizung_abwaerm_promille,2.632577178420421,E171,2.632577178420421,0.0,EXACT
15,verbrauch_promille,2.6735972033490705,F171,2.6735972033490705,0.0,EXACT
16,wind_promille,4.826226213432541,C172,4.826226213432541,0.0,EXACT
16,solar_promille,0.9325897327388516,D172,0.9325897327388515,1.1904731369544755e-16,PASS_COSMETIC
16,heizung_abwaerm_promille,2.6357742693479427,E172,2.6357742693479427,0.0,EXACT
16,verbrauch_promille,3.16318538606619,F172,3.16318538606619,0.0,EXACT
17,wind_promille,3.899368268208982,C173,3.899368268208982,0.0,EXACT
17,solar_promille,1.0880032508934274,D173,1.0880032508934274,0.0,EXACT
17,heizung_abwaerm_promille,2.6389713602754625,E173,2.6389713602754625,0.0,EXACT
17,verbrauch_promille,3.232933266756769,F173,3.232933266756769,0.0,EXACT
18,wind_promille,2.580220406691477,C174,2.580220406691477,0.0,EXACT
18,solar_promille,0.6110179910857959,D174,0.6110179910857959,0.0,EXACT
18,heizung_abwaerm_promille,2.642168451202984,E174,2.642168451202984,0.0,EXACT
18,verbrauch_promille,3.1986631864315553,F174,3.1986631864315553,0.0,EXACT
19,wind_promille,3.613552400446848,C175,3.613552400446848,0.0,EXACT
19,solar_promille,0.6560199309486577,D175,0.6560199309486577,0.0,EXACT
19,heizung_abwaerm_promille,2.645365542130504,E175,2.645365542130504,0.0,EXACT
19,verbrauch_promille,3.2843468538482186,F175,3.2843468538482186,0.0,EXACT
20,wind_promille,0.7719798940327951,C176,0.7719798940327951,0.0,EXACT
20,solar_promille,0.4548848401807227,D176,0.4548848401807227,0.0,EXACT
20,heizung_abwaerm_promille,2.6485626330580248,E176,2.6485626330580248,0.0,EXACT
20,verbrauch_promille,3.14629696987379,F176,3.14629696987379,0.0,EXACT
21,wind_promille,2.3698302447277175,C177,2.3698302447277175,0.0,EXACT
21,solar_promille,0.2981995182343873,D177,0.2981995182343873,0.0,EXACT
21,heizung_abwaerm_promille,2.6517597239855446,E177,2.6517597239855446,0.0,EXACT
21,verbrauch_promille,2.8381535652377363,F177,2.8381535652377363,0.0,EXACT
22,wind_promille,1.8887820886567832,C178,1.8887820886567832,0.0,EXACT
22,solar_promille,0.1397490593528697,D178,0.13974905935286974,3.9722021377683003e-16,PASS_COSMETIC
22,heizung_abwaerm_promille,2.6549568149130653,E178,2.6549568149130653,0.0,EXACT
22,verbrauch_promille,2.6546183554091995,F178,2.6546183554091995,0.0,EXACT
23,wind_promille,0.9002789616206521,C179,0.9002789616206521,0.0,EXACT
23,solar_promille,0.2443130557977753,D179,0.24431305579777532,1.1360660004434217e-16,PASS_COSMETIC
23,heizung_abwaerm_promille,2.658153905840586,E179,2.658153905840586,0.0,EXACT
23,verbrauch_promille,3.131154312726313,F179,3.131154312726313,0.0,EXACT
24,wind_promille,0.6341939792339063,C180,0.6341939792339063,0.0,EXACT
24,solar_promille,0.2461822905522118,D180,0.2461822905522118,0.0,EXACT
24,heizung_abwaerm_promille,2.6613509967681077,E180,2.6613509967681077,0.0,EXACT
24,verbrauch_promille,3.126354567817761,F180,3.126354567817761,0.0,EXACT
25,wind_promille,0.7574439359172255,C181,0.7574439359172255,0.0,EXACT
25,solar_promille,0.1419894254629086,D181,0.14198942546290863,1.954763569550424e-16,PASS_COSMETIC
25,heizung_abwaerm_promille,2.6645480876956267,E181,2.6645480876956267,0.0,EXACT
25,verbrauch_promille,3.1696866451878,F181,3.1696866451878,0.0,EXACT
26,wind_promille,1.062985418584075,C182,1.062985418584075,0.0,EXACT
26,solar_promille,0.1955409644810501,D182,0.19554096448105013,1.4194251158211252e-16,PASS_COSMETIC
26,heizung_abwaerm_promille,2.6677451786231483,E182,2.6677451786231483,0.0,EXACT
26,verbrauch_promille,3.260190814347718,F182,3.260190814347718,0.0,EXACT
27,wind_promille,1.5118274851971143,C183,1.5118274851971145,1.4687165506590904e-16,PASS_COSMETIC
27,solar_promille,0.3174304588435898,D183,0.3174304588435898,0.0,EXACT
27,heizung_abwaerm_promille,2.670942269550669,E183,2.670942269550669,0.0,EXACT
27,verbrauch_promille,3.195564409503569,F183,3.195564409503569,0.0,EXACT
28,wind_promille,0.8769114514810352,C184,0.8769114514810352,0.0,EXACT
28,solar_promille,0.4398359163102595,D184,0.43983591631025953,1.2620877280085593e-16,PASS_COSMETIC
28,heizung_abwaerm_promille,2.67413936047819,E184,2.67413936047819,0.0,EXACT
28,verbrauch_promille,2.7563060886134663,F184,2.7563060886134663,0.0,EXACT
29,wind_promille,3.593535152831571,C185,3.593535152831571,0.0,EXACT
29,solar_promille,0.5622458997690707,D185,0.5622458997690707,0.0,EXACT
29,heizung_abwaerm_promille,2.6773364514057096,E185,2.6773364514057096,0.0,EXACT
29,verbrauch_promille,2.667624697279865,F185,2.667624697279865,0.0,EXACT
30,wind_promille,6.040579549739299,C186,6.040579549739299,0.0,EXACT
30,solar_promille,0.5764846710462067,D186,0.5764846710462067,0.0,EXACT
30,heizung_abwaerm_promille,2.6805335423332304,E186,2.6805335423332304,0.0,EXACT
30,verbrauch_promille,3.2645863472120764,F186,3.2645863472120764,0.0,EXACT
31,wind_promille,5.982305712333758,C187,5.982305712333758,0.0,EXACT
31,solar_promille,0.4937088007704469,D187,0.49370880077044693,1.1243702997522237e-16,PASS_COSMETIC
31,heizung_abwaerm_promille,2.6837306332607502,E187,2.6837306332607502,0.0,EXACT
31,verbrauch_promille,3.247154975922476,F187,3.247154975922476,0.0,EXACT
32,wind_promille,6.957365625507145,C188,6.957365625507145,0.0,EXACT
32,solar_promille,0.4799905185895826,D188,0.47999051858958264,1.1565051616930544e-16,PASS_COSMETIC
32,heizung_abwaerm_promille,2.686927724188272,E188,2.686927724188272,0.0,EXACT
32,verbrauch_promille,3.2563360516505906,F188,3.2563360516505906,0.0,EXACT
33,wind_promille,4.622963484641958,C189,4.622963484641958,0.0,EXACT
33,solar_promille,0.5544068813800055,D189,0.5544068813800055,0.0,EXACT
33,heizung_abwaerm_promille,2.6901248151157917,E189,2.6901248151157917,0.0,EXACT
33,verbrauch_promille,3.260665490383399,F189,3.260665490383399,0.0,EXACT
34,wind_promille,6.841578655296504,C190,6.841578655296504,0.0,EXACT
34,solar_promille,0.3994957483531351,D190,0.3994957483531351,0.0,EXACT
34,heizung_abwaerm_promille,2.6933219060433133,E190,2.6933219060433133,0.0,EXACT
34,verbrauch_promille,3.2232753300630046,F190,3.2232753300630046,0.0,EXACT
35,wind_promille,1.413879301390328,C191,1.4138793013903281,1.5704636506573462e-16,PASS_COSMETIC
35,solar_promille,1.398441051878411,D191,1.398441051878411,0.0,EXACT
35,heizung_abwaerm_promille,2.696518996970833,E191,2.696518996970833,0.0,EXACT
35,verbrauch_promille,2.7035602404736547,F191,2.7035602404736547,0.0,EXACT
36,wind_promille,1.9267558298542735,C192,1.9267558298542737,1.1524273158256135e-16,PASS_COSMETIC
36,solar_promille,0.8320810252527233,D192,0.8320810252527233,0.0,EXACT
36,heizung_abwaerm_promille,2.699716087898355,E192,2.699716087898355,0.0,EXACT
36,verbrauch_promille,2.5845361804334224,F192,2.5845361804334224,0.0,EXACT
37,wind_promille,0.8365449165980956,C193,0.8365449165980956,0.0,EXACT
37,solar_promille,0.9115891292023256,D193,0.9115891292023255,1.2178984907341348e-16,PASS_COSMETIC
37,heizung_abwaerm_promille,2.7029131788258747,E193,2.7029131788258747,0.0,EXACT
37,verbrauch_promille,3.094592787096515,F193,3.094592787096515,0.0,EXACT
38,wind_promille,0.9421177146448592,C194,0.9421177146448593,1.178433445595136e-16,PASS_COSMETIC
38,solar_promille,2.4332231611800257,D194,2.4332231611800257,0.0,EXACT
38,heizung_abwaerm_promille,2.7061102697533954,E194,2.7061102697533954,0.0,EXACT
38,verbrauch_promille,3.1557227577583897,F194,3.1557227577583897,0.0,EXACT
39,wind_promille,1.944376770136986,C195,1.944376770136986,0.0,EXACT
39,solar_promille,2.7561210185305387,D195,2.7561210185305387,0.0,EXACT
39,heizung_abwaerm_promille,2.7093073606809153,E195,2.7093073606809153,0.0,EXACT
39,verbrauch_promille,3.201513973808104,F195,3.201513973808104,0.0,EXACT
40,wind_promille,3.1556187719232365,C196,3.1556187719232365,0.0,EXACT
40,solar_promille,2.5325324807486584,D196,2.5325324807486584,0.0,EXACT
40,heizung_abwaerm_promille,2.712504451608437,E196,2.712504451608437,0.0,EXACT
40,verbrauch_promille,3.279871024807514,F196,3.2798710248075134,1.35398375878553e-16,PASS_COSMETIC
41,wind_promille,3.597085693241478,C197,3.597085693241478,0.0,EXACT
41,solar_promille,1.9542012049087227,D197,1.9542012049087227,0.0,EXACT
41,heizung_abwaerm_promille,2.7157015425359567,E197,2.7157015425359567,0.0,EXACT
41,verbrauch_promille,3.211301913835001,F197,3.211301913835001,0.0,EXACT
42,wind_promille,4.292113201804346,C198,4.292113201804346,0.0,EXACT
42,solar_promille,0.9482541915405576,D198,0.9482541915405577,1.1708074000932812e-16,PASS_COSMETIC
42,heizung_abwaerm_promille,2.7188986334634775,E198,2.7188986334634775,0.0,EXACT
42,verbrauch_promille,2.796638803369091,F198,2.796638803369091,0.0,EXACT
43,wind_promille,0.8891723230895148,C199,0.8891723230895148,0.0,EXACT
43,solar_promille,1.0191312284763332,D199,1.0191312284763332,0.0,EXACT
43,heizung_abwaerm_promille,2.7220957243909982,E199,2.7220957243909982,0.0,EXACT
43,verbrauch_promille,2.508811970046192,F199,2.508811970046192,0.0,EXACT
44,wind_promille,0.7205348297956398,C200,0.7205348297956398,0.0,EXACT
44,solar_promille,1.4404739408964535,D200,1.4404739408964535,0.0,EXACT
44,heizung_abwaerm_promille,2.72529281531852,E200,2.72529281531852,0.0,EXACT
44,verbrauch_promille,3.030898801116472,F200,3.030898801116472,0.0,EXACT
45,wind_promille,0.5540055247708828,C201,0.5540055247708828,0.0,EXACT
45,solar_promille,1.6386128248667204,D201,1.6386128248667204,0.0,EXACT
45,heizung_abwaerm_promille,2.728489906246039,E201,2.728489906246039,0.0,EXACT
45,verbrauch_promille,3.0464784442576724,F201,3.0464784442576724,0.0,EXACT
46,wind_promille,1.0352890951985352,C202,1.0352890951985352,0.0,EXACT
46,solar_promille,1.9847788078166473,D202,1.9847788078166473,0.0,EXACT
46,heizung_abwaerm_promille,2.728489906246037,E202,2.728489906246037,0.0,EXACT
46,verbrauch_promille,3.0774727683274423,F202,3.0774727683274423,0.0,EXACT
47,wind_promille,3.0512827776610223,C203,3.0512827776610223,0.0,EXACT
47,solar_promille,1.948693072472526,D203,1.948693072472526,0.0,EXACT
47,heizung_abwaerm_promille,2.6952538546373823,E203,2.6952538546373823,0.0,EXACT
47,verbrauch_promille,3.1160269500886155,F203,3.1160269500886155,0.0,EXACT
48,wind_promille,6.8460761236039565,C204,6.8460761236039565,0.0,EXACT
48,solar_promille,0.669783473050937,D204,0.669783473050937,0.0,EXACT
48,heizung_abwaerm_promille,2.662017803028725,E204,2.662017803028725,0.0,EXACT
48,verbrauch_promille,3.1161077924974543,F204,3.1161077924974543,0.0,EXACT
49,wind_promille,5.3441377982125635,C205,5.3441377982125635,0.0,EXACT
49,solar_promille,0.815036138847862,D205,0.815036138847862,0.0,EXACT
49,heizung_abwaerm_promille,2.6287817514200693,E205,2.6287817514200693,0.0,EXACT
49,verbrauch_promille,2.684686815404769,F205,2.684686815404769,0.0,EXACT
50,wind_promille,3.1161499738782297,C206,3.1161499738782297,0.0,EXACT
50,solar_promille,1.3349730640782589,D206,1.3349730640782589,0.0,EXACT
50,heizung_abwaerm_promille,2.595545699811413,E206,2.595545699811413,0.0,EXACT
50,verbrauch_promille,2.461562313242428,F206,2.4615623132424282,1.8040949337784498e-16,PASS_COSMETIC
51,wind_promille,6.351521508022206,C207,6.351521508022206,0.0,EXACT
51,solar_promille,2.0109571463630407,D207,2.0109571463630407,0.0,EXACT
51,heizung_abwaerm_promille,2.5623096482027554,E207,2.5623096482027554,0.0,EXACT
51,verbrauch_promille,2.9896205579169295,F207,2.9896205579169295,0.0,EXACT
52,wind_promille,2.9614880119850504,C208,2.9614880119850504,0.0,EXACT
52,solar_promille,1.9436239612740545,D208,1.9436239612740542,1.1424257436067008e-16,PASS_COSMETIC
52,heizung_abwaerm_promille,2.5290735965941,E208,2.5290735965941,0.0,EXACT
52,verbrauch_promille,3.0302547930082233,F208,3.0302547930082233,0.0,EXACT
53,wind_promille,1.004883749887179,C209,1.004883749887179,0.0,EXACT
53,solar_promille,2.124242729664603,D209,2.124242729664603,0.0,EXACT
53,heizung_abwaerm_promille,2.4958375449854433,E209,2.4958375449854433,0.0,EXACT
53,verbrauch_promille,3.000866938697877,F209,3.0008669386978766,1.4798697140592306e-16,PASS_COSMETIC
54,wind_promille,1.358688689328373,C210,1.358688689328373,0.0,EXACT
54,solar_promille,0.9904047563542792,D210,0.9904047563542792,0.0,EXACT
54,heizung_abwaerm_promille,2.462601493376786,E210,2.462601493376786,0.0,EXACT
54,verbrauch_promille,3.023563444979344,F210,3.023563444979344,0.0,EXACT
55,wind_promille,4.281732131402497,C211,4.281732131402497,0.0,EXACT
55,solar_promille,0.8977576972179238,D211,0.8977576972179238,0.0,EXACT
55,heizung_abwaerm_promille,2.4293654417681303,E211,2.4293654417681303,0.0,EXACT
55,verbrauch_promille,3.053565810843363,F211,3.0535658108433634,1.4543299125012465e-16,PASS_COSMETIC
56,wind_promille,4.872727576178614,C212,4.872727576178614,0.0,EXACT
56,solar_promille,1.399101846731069,D212,1.399101846731069,0.0,EXACT
56,heizung_abwaerm_promille,2.396129390159474,E212,2.396129390159474,0.0,EXACT
56,verbrauch_promille,2.783935074299079,F212,2.783935074299079,0.0,EXACT
57,wind_promille,2.854780305920078,C213,2.854780305920078,0.0,EXACT
57,solar_promille,1.7765560133551346,D213,1.7765560133551346,0.0,EXACT
57,heizung_abwaerm_promille,2.3628933385508173,E213,2.3628933385508173,0.0,EXACT
57,verbrauch_promille,2.565681873501762,F213,2.565681873501762,0.0,EXACT
58,wind_promille,1.3936775873015037,C214,1.3936775873015037,0.0,EXACT
58,solar_promille,2.248956443123434,D214,2.248956443123434,0.0,EXACT
58,heizung_abwaerm_promille,2.3296572869421617,E214,2.3296572869421617,0.0,EXACT
58,verbrauch_promille,3.008841386850824,F214,3.008841386850824,0.0,EXACT
59,wind_promille,1.1477855348857944,C215,1.1477855348857944,0.0,EXACT
59,solar_promille,3.164673277158801,D215,3.164673277158801,0.0,EXACT
59,heizung_abwaerm_promille,2.2964212353335043,E215,2.2964212353335043,0.0,EXACT
59,verbrauch_promille,3.052851338743626,F215,3.052851338743626,0.0,EXACT
60,wind_promille,1.258806242784671,C216,1.2588062427846707,1.7639299629928342e-16,PASS_COSMETIC
60,solar_promille,3.4056189948033055,D216,3.4056189948033055,0.0,EXACT
60,heizung_abwaerm_promille,2.2631851837248487,E216,2.2631851837248487,0.0,EXACT
60,verbrauch_promille,3.0540093516269917,F216,3.0540093516269917,0.0,EXACT
61,wind_promille,1.1741976202507296,C217,1.1741976202507296,0.0,EXACT
61,solar_promille,2.9825745093379843,D217,2.9825745093379843,0.0,EXACT
61,heizung_abwaerm_promille,2.229949132116192,E217,2.229949132116192,0.0,EXACT
61,verbrauch_promille,3.0562609219596477,F217,3.0562609219596477,0.0,EXACT
62,wind_promille,1.49095993497996,C218,1.49095993497996,0.0,EXACT
62,solar_promille,2.11634939936984,D218,2.11634939936984,0.0,EXACT
62,heizung_abwaerm_promille,2.1967130805075348,E218,2.1967130805075348,0.0,EXACT
62,verbrauch_promille,3.0233487756099273,F218,3.0233487756099273,0.0,EXACT
63,wind_promille,3.5124243660008085,C219,3.5124243660008085,0.0,EXACT
63,solar_promille,1.4387495378905448,D219,1.4387495378905448,0.0,EXACT
63,heizung_abwaerm_promille,2.1634770288988783,E219,2.1634770288988783,0.0,EXACT
63,verbrauch_promille,2.745766532677366,F219,2.745766532677366,0.0,EXACT
64,wind_promille,2.3307426773947095,C220,2.3307426773947095,0.0,EXACT
64,solar_promille,1.1437815780451832,D220,1.1437815780451832,0.0,EXACT
64,heizung_abwaerm_promille,2.1302409772902218,E220,2.1302409772902218,0.0,EXACT
64,verbrauch_promille,2.518414191025758,F220,2.5184141910257574,1.763368438093115e-16,PASS_COSMETIC
65,wind_promille,1.8683309056227797,C221,1.8683309056227797,0.0,EXACT
65,solar_promille,1.2892831734098904,D221,1.2892831734098904,0.0,EXACT
65,heizung_abwaerm_promille,2.0970049256815653,E221,2.0970049256815653,0.0,EXACT
65,verbrauch_promille,3.0341898518816963,F221,3.0341898518816963,0.0,EXACT
66,wind_promille,4.949479683762975,C222,4.949479683762975,0.0,EXACT
66,solar_promille,1.6696158710359454,D222,1.6696158710359454,0.0,EXACT
66,heizung_abwaerm_promille,2.0637688740729088,E222,2.0637688740729088,0.0,EXACT
66,verbrauch_promille,3.16861876066564,F222,3.16861876066564,0.0,EXACT
67,wind_promille,1.544485078309312,C223,1.544485078309312,0.0,EXACT
67,solar_promille,0.8359914824629731,D223,0.8359914824629731,0.0,EXACT
67,heizung_abwaerm_promille,2.0305328224642514,E223,2.0305328224642514,0.0,EXACT
67,verbrauch_promille,3.0621400222726955,F223,3.0621400222726955,0.0,EXACT
68,wind_promille,1.9504026749395489,C224,1.9504026749395489,0.0,EXACT
68,solar_promille,1.337955692899503,D224,1.3379556928995027,1.659581151329722e-16,PASS_COSMETIC
68,heizung_abwaerm_promille,1.9972967708555949,E224,1.9972967708555949,0.0,EXACT
68,verbrauch_promille,2.988419938899176,F224,2.988419938899176,0.0,EXACT
69,wind_promille,4.342628906379532,C225,4.342628906379532,0.0,EXACT
69,solar_promille,1.4051033123106882,D225,1.4051033123106882,0.0,EXACT
69,heizung_abwaerm_promille,1.9640607192469393,E225,1.9640607192469393,0.0,EXACT
69,verbrauch_promille,3.0249279337447432,F225,3.0249279337447432,0.0,EXACT
70,wind_promille,3.2552693177573353,C226,3.2552693177573353,0.0,EXACT
70,solar_promille,2.17044405744496,D226,2.17044405744496,0.0,EXACT
70,heizung_abwaerm_promille,1.9308246676382828,E226,1.9308246676382828,0.0,EXACT
70,verbrauch_promille,2.682771178054787,F226,2.682771178054787,0.0,EXACT
71,wind_promille,3.3660651522408394,C227,3.3660651522408394,0.0,EXACT
71,solar_promille,1.5135370320365702,D227,1.5135370320365702,0.0,EXACT
71,heizung_abwaerm_promille,1.8975886160296265,E227,1.8975886160296263,1.1701408990828632e-16,PASS_COSMETIC
71,verbrauch_promille,2.493250898809725,F227,2.493250898809725,0.0,EXACT
72,wind_promille,6.628844890706908,C228,6.628844890706908,0.0,EXACT
72,solar_promille,1.8785130383265405,D228,1.8785130383265405,0.0,EXACT
72,heizung_abwaerm_promille,1.8643525644209695,E228,1.8643525644209697,1.1910011505468328e-16,PASS_COSMETIC
72,verbrauch_promille,3.075824238666123,F228,3.075824238666123,0.0,EXACT
73,wind_promille,5.937322245141449,C229,5.937322245141449,0.0,EXACT
73,solar_promille,1.5283053443942607,D229,1.5283053443942607,0.0,EXACT
73,heizung_abwaerm_promille,1.8311165128123132,E229,1.8311165128123132,0.0,EXACT
73,verbrauch_promille,3.109303920575191,F229,3.109303920575191,0.0,EXACT
74,wind_promille,2.9187901722411778,C230,2.9187901722411778,0.0,EXACT
74,solar_promille,2.686592727252928,D230,2.686592727252928,0.0,EXACT
74,heizung_abwaerm_promille,1.7314083579863455,E230,1.7314083579863455,0.0,EXACT
74,verbrauch_promille,3.0998710316681937,F230,3.0998710316681937,0.0,EXACT
75,wind_promille,3.782318141860428,C231,3.782318141860428,0.0,EXACT
75,solar_promille,3.8260112488737126,D231,3.8260112488737126,0.0,EXACT
75,heizung_abwaerm_promille,1.70462563110412,E231,1.7046256311041201,1.302600411922755e-16,PASS_COSMETIC
75,verbrauch_promille,3.0559359136268167,F231,3.0559359136268167,0.0,EXACT
76,wind_promille,3.37615283310857,C232,3.37615283310857,0.0,EXACT
76,solar_promille,3.250925109399227,D232,3.250925109399227,0.0,EXACT
76,heizung_abwaerm_promille,1.6778429042218963,E232,1.6778429042218965,1.323393294844877e-16,PASS_COSMETIC
76,verbrauch_promille,2.989036089150326,F232,2.9890360891503254,1.4857271595415933e-16,PASS_COSMETIC
77,wind_promille,1.4571182427899412,C233,1.4571182427899412,0.0,EXACT
77,solar_promille,3.3935934336833595,D233,3.3935934336833595,0.0,EXACT
77,heizung_abwaerm_promille,1.6510601773396711,E233,1.6510601773396711,0.0,EXACT
77,verbrauch_promille,2.468212693834396,F233,2.468212693834396,0.0,EXACT
78,wind_promille,1.1758332229828536,C234,1.1758332229828536,0.0,EXACT
78,solar_promille,2.3237665672301664,D234,2.3237665672301664,0.0,EXACT
78,heizung_abwaerm_promille,1.6242774504574466,E234,1.6242774504574466,0.0,EXACT
78,verbrauch_promille,2.288023704252791,F234,2.288023704252791,0.0,EXACT
79,wind_promille,1.839366155628654,C235,1.839366155628654,0.0,EXACT
79,solar_promille,1.572768691192285,D235,1.572768691192285,0.0,EXACT
79,heizung_abwaerm_promille,1.5974947235752222,E235,1.5974947235752222,0.0,EXACT
79,verbrauch_promille,2.8627400359420543,F235,2.8627400359420543,0.0,EXACT
80,wind_promille,2.0337481413355767,C236,2.0337481413355767,0.0,EXACT
80,solar_promille,2.269232887917321,D236,2.269232887917321,0.0,EXACT
80,heizung_abwaerm_promille,1.5707119966929977,E236,1.5707119966929977,0.0,EXACT
80,verbrauch_promille,2.933172892177794,F236,2.933172892177794,0.0,EXACT
81,wind_promille,4.624108933601512,C237,4.624108933601512,0.0,EXACT
81,solar_promille,3.21478958814155,D237,3.2147895881415494,1.3813943266712764e-16,PASS_COSMETIC
81,heizung_abwaerm_promille,1.5439292698107732,E237,1.5439292698107732,0.0,EXACT
81,verbrauch_promille,2.969346592738163,F237,2.969346592738163,0.0,EXACT
82,wind_promille,5.047069475564012,C238,5.047069475564012,0.0,EXACT
82,solar_promille,1.6784279777354316,D238,1.6784279777354316,0.0,EXACT
82,heizung_abwaerm_promille,1.517146542928549,E238,1.5171465429285487,1.4635672866275558e-16,PASS_COSMETIC
82,verbrauch_promille,2.9930306873654433,F238,2.9930306873654433,0.0,EXACT
83,wind_promille,5.426069021644725,C239,5.426069021644725,0.0,EXACT
83,solar_promille,1.7554422600150712,D239,1.7554422600150712,0.0,EXACT
83,heizung_abwaerm_promille,1.4903638160463242,E239,1.4903638160463242,0.0,EXACT
83,verbrauch_promille,2.9394643980224173,F239,2.9394643980224173,0.0,EXACT
84,wind_promille,5.653356312585467,C240,5.653356312585467,0.0,EXACT
84,solar_promille,2.5516864794914556,D240,2.5516864794914556,0.0,EXACT
84,heizung_abwaerm_promille,1.4635810891640997,E240,1.4635810891640997,0.0,EXACT
84,verbrauch_promille,2.532931958202211,F240,2.532931958202211,0.0,EXACT
85,wind_promille,3.1602427315268353,C241,3.1602427315268353,0.0,EXACT
85,solar_promille,1.8927518096036764,D241,1.8927518096036764,0.0,EXACT
85,heizung_abwaerm_promille,1.4367983622818752,E241,1.4367983622818752,0.0,EXACT
85,verbrauch_promille,2.2954874250255757,F241,2.2954874250255757,0.0,EXACT
86,wind_promille,4.240248256736924,C242,4.240248256736924,0.0,EXACT
86,solar_promille,3.236242790892225,D242,3.236242790892225,0.0,EXACT
86,heizung_abwaerm_promille,1.4100156353996507,E242,1.4100156353996507,0.0,EXACT
86,verbrauch_promille,2.938200416035574,F242,2.938200416035574,0.0,EXACT
87,wind_promille,2.517004624618412,C243,2.517004624618412,0.0,EXACT
87,solar_promille,3.697540961937442,D243,3.6975409619374426,1.201039324301003e-16,PASS_COSMETIC
87,heizung_abwaerm_promille,1.3832329085174262,E243,1.3832329085174262,0.0,EXACT
87,verbrauch_promille,3.0165164995980724,F243,3.0165164995980724,0.0,EXACT
88,wind_promille,2.22183894188274,C244,2.22183894188274,0.0,EXACT
88,solar_promille,2.1467866965213784,D244,2.1467866965213784,0.0,EXACT
88,heizung_abwaerm_promille,1.3564501816352017,E244,1.3564501816352017,0.0,EXACT
88,verbrauch_promille,2.9819798578166874,F244,2.9819798578166874,0.0,EXACT
89,wind_promille,5.277986363974751,C245,5.277986363974751,0.0,EXACT
89,solar_promille,1.8461838764598584,D245,1.8461838764598582,1.202722046033746e-16,PASS_COSMETIC
89,heizung_abwaerm_promille,1.3296674547529772,E245,1.3296674547529772,0.0,EXACT
89,verbrauch_promille,2.9937970515519345,F245,2.9937970515519345,0.0,EXACT
90,wind_promille,3.344997324138119,C246,3.344997324138119,0.0,EXACT
90,solar_promille,1.9124353494270283,D246,1.9124353494270283,0.0,EXACT
90,heizung_abwaerm_promille,1.3028847278707518,E246,1.3028847278707518,0.0,EXACT
90,verbrauch_promille,2.9145146827108173,F246,2.9145146827108173,0.0,EXACT
91,wind_promille,4.936983397797778,C247,4.936983397797778,0.0,EXACT
91,solar_promille,1.436776205316854,D247,1.436776205316854,0.0,EXACT
91,heizung_abwaerm_promille,1.2761020009885282,E247,1.2761020009885282,0.0,EXACT
91,verbrauch_promille,2.626000688912789,F247,2.626000688912789,0.0,EXACT
92,wind_promille,3.764342323219081,C248,3.7643423232190805,1.1797258902593622e-16,PASS_COSMETIC
92,solar_promille,2.052618904025481,D248,2.052618904025481,0.0,EXACT
92,heizung_abwaerm_promille,1.2493192741063028,E248,1.2493192741063028,0.0,EXACT
92,verbrauch_promille,2.432953386465892,F248,2.432953386465892,0.0,EXACT
93,wind_promille,2.054153646957083,C249,2.054153646957083,0.0,EXACT
93,solar_promille,3.7914100389520007,D249,3.7914100389520007,0.0,EXACT
93,heizung_abwaerm_promille,1.2225365472240788,E249,1.2225365472240788,0.0,EXACT
93,verbrauch_promille,2.8812491239386735,F249,2.8812491239386735,0.0,EXACT
94,wind_promille,0.645557114004453,C250,0.645557114004453,0.0,EXACT
94,solar_promille,4.67954095088497,D250,4.67954095088497,0.0,EXACT
94,heizung_abwaerm_promille,1.1957538203418538,E250,1.1957538203418538,0.0,EXACT
94,verbrauch_promille,2.9011560208827127,F250,2.9011560208827127,0.0,EXACT
95,wind_promille,0.3058418994951987,C251,0.3058418994951987,0.0,EXACT
95,solar_promille,4.695748528743655,D251,4.695748528743655,0.0,EXACT
95,heizung_abwaerm_promille,1.168971093459629,E251,1.168971093459629,0.0,EXACT
95,verbrauch_promille,2.8808727697515795,F251,2.8808727697515795,0.0,EXACT
